state_code,county_code,site_number,pollutant_standard,date_local,co_ppm,aqi,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change,geometry,sample_date,year
08,031,0002,CO 1-hour 1971,2018-07-31,0.332625,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-07-31,2018
08,031,0002,CO 8-hour 1971,2018-07-31,0.308333,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-07-31,2018
08,031,0002,CO 1-hour 1971,2018-08-01,0.361333,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-01,2018
08,031,0002,CO 8-hour 1971,2018-08-01,0.370833,6,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-01,2018
08,031,0002,CO 1-hour 1971,2018-08-02,0.393333,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-02,2018
08,031,0002,CO 8-hour 1971,2018-08-02,0.395833,6,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-02,2018
08,031,0002,CO 1-hour 1971,2018-08-03,0.415609,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-03,2018
08,031,0002,CO 8-hour 1971,2018-08-03,0.433333,7,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-03,2018
08,031,0002,CO 1-hour 1971,2018-08-04,0.249833,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-04,2018
08,031,0002,CO 8-hour 1971,2018-08-04,0.25,3,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-04,2018
08,031,0002,CO 1-hour 1971,2018-08-05,0.246083,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-05,2018
08,031,0002,CO 8-hour 1971,2018-08-05,0.2375,3,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-05,2018
08,031,0002,CO 1-hour 1971,2018-08-06,0.305042,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-06,2018
08,031,0002,CO 8-hour 1971,2018-08-06,0.304167,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-06,2018
08,031,0002,CO 1-hour 1971,2018-08-07,0.333,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-07,2018
08,031,0002,CO 8-hour 1971,2018-08-07,0.325,6,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-07,2018
08,031,0002,CO 1-hour 1971,2018-08-08,0.278917,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-08,2018
08,031,0002,CO 8-hour 1971,2018-08-08,0.291667,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-08,2018
08,031,0002,CO 1-hour 1971,2018-08-09,0.306458,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-09,2018
08,031,0002,CO 8-hour 1971,2018-08-09,0.3,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-09,2018
08,031,0002,CO 1-hour 1971,2018-08-10,0.2595,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-10,2018
08,031,0002,CO 8-hour 1971,2018-08-10,0.258333,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-10,2018
08,031,0002,CO 1-hour 1971,2018-08-11,0.236458,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-11,2018
08,031,0002,CO 8-hour 1971,2018-08-11,0.225,3,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-11,2018
08,031,0002,CO 1-hour 1971,2018-08-12,0.2155,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-12,2018
08,031,0002,CO 8-hour 1971,2018-08-12,0.225,3,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-12,2018
08,031,0002,CO 1-hour 1971,2018-08-13,0.318696,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-13,2018
08,031,0002,CO 8-hour 1971,2018-08-13,0.2875,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-13,2018
08,031,0002,CO 1-hour 1971,2018-08-14,0.277375,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-14,2018
08,031,0002,CO 8-hour 1971,2018-08-14,0.291667,3,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-14,2018
08,031,0002,CO 1-hour 1971,2018-08-15,0.338125,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-15,2018
08,031,0002,CO 8-hour 1971,2018-08-15,0.3375,6,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-15,2018
08,031,0002,CO 1-hour 1971,2018-08-16,0.471333,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-16,2018
08,031,0002,CO 8-hour 1971,2018-08-16,0.454167,8,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-16,2018
08,031,0002,CO 1-hour 1971,2018-08-17,0.382292,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-17,2018
08,031,0002,CO 8-hour 1971,2018-08-17,0.395833,7,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-17,2018
08,031,0002,CO 1-hour 1971,2018-08-18,0.31475,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-18,2018
08,031,0002,CO 8-hour 1971,2018-08-18,0.329167,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-18,2018
08,031,0002,CO 1-hour 1971,2018-08-19,0.345167,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-19,2018
08,031,0002,CO 8-hour 1971,2018-08-19,0.320833,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-19,2018
08,031,0002,CO 1-hour 1971,2018-08-20,0.571458,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-20,2018
08,031,0002,CO 8-hour 1971,2018-08-20,0.570833,9,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-20,2018
08,031,0002,CO 1-hour 1971,2018-08-21,0.415375,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-21,2018
08,031,0002,CO 8-hour 1971,2018-08-21,0.420833,6,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-21,2018
08,031,0002,CO 1-hour 1971,2018-08-22,0.416542,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-22,2018
08,031,0002,CO 8-hour 1971,2018-08-22,0.420833,6,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-22,2018
08,031,0002,CO 1-hour 1971,2018-08-23,0.290417,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-23,2018
08,031,0002,CO 8-hour 1971,2018-08-23,0.3,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-23,2018
08,031,0002,CO 1-hour 1971,2018-08-24,0.403458,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-24,2018
08,031,0002,CO 8-hour 1971,2018-08-24,0.3875,6,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-24,2018
08,031,0002,CO 1-hour 1971,2018-08-25,0.31975,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-25,2018
08,031,0002,CO 8-hour 1971,2018-08-25,0.341667,6,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-25,2018
08,031,0002,CO 1-hour 1971,2018-08-26,0.214792,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-26,2018
08,031,0002,CO 8-hour 1971,2018-08-26,0.220833,3,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-26,2018
08,031,0002,CO 1-hour 1971,2018-08-27,0.221348,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-27,2018
08,031,0002,CO 8-hour 1971,2018-08-27,0.195833,3,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-27,2018
08,031,0002,CO 1-hour 1971,2018-08-28,0.327333,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-28,2018
08,031,0002,CO 8-hour 1971,2018-08-28,0.325,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-28,2018
08,031,0002,CO 1-hour 1971,2018-08-29,0.308211,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-29,2018
08,031,0002,CO 8-hour 1971,2018-08-29,0.2875,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-29,2018
08,031,0002,CO 1-hour 1971,2018-08-30,0.287,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-30,2018
08,031,0002,CO 8-hour 1971,2018-08-30,0.279167,3,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-30,2018
08,031,0002,CO 1-hour 1971,2018-08-31,0.314458,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-08-31,2018
08,031,0002,CO 8-hour 1971,2018-08-31,0.320833,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-08-31,2018
08,031,0002,CO 1-hour 1971,2018-09-01,0.276083,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-01,2018
08,031,0002,CO 8-hour 1971,2018-09-01,0.270833,3,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-01,2018
08,031,0002,CO 1-hour 1971,2018-09-02,0.298833,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-02,2018
08,031,0002,CO 8-hour 1971,2018-09-02,0.254167,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-02,2018
08,031,0002,CO 1-hour 1971,2018-09-03,0.2745,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-03,2018
08,031,0002,CO 8-hour 1971,2018-09-03,0.308333,6,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-03,2018
08,031,0002,CO 1-hour 1971,2018-09-04,0.290667,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-04,2018
08,031,0002,CO 8-hour 1971,2018-09-04,0.283333,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-04,2018
08,031,0002,CO 1-hour 1971,2018-09-05,0.299583,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-05,2018
08,031,0002,CO 8-hour 1971,2018-09-05,0.291667,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-05,2018
08,031,0002,CO 1-hour 1971,2018-09-06,0.354042,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-06,2018
08,031,0002,CO 8-hour 1971,2018-09-06,0.345833,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-06,2018
08,031,0002,CO 1-hour 1971,2018-09-07,0.334208,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-07,2018
08,031,0002,CO 8-hour 1971,2018-09-07,0.295833,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-07,2018
08,031,0002,CO 1-hour 1971,2018-09-08,0.282125,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-08,2018
08,031,0002,CO 8-hour 1971,2018-09-08,0.316667,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-08,2018
08,031,0002,CO 1-hour 1971,2018-09-09,0.263667,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-09,2018
08,031,0002,CO 8-hour 1971,2018-09-09,0.245833,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-09,2018
08,031,0002,CO 1-hour 1971,2018-09-10,0.289875,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-10,2018
08,031,0002,CO 8-hour 1971,2018-09-10,0.308333,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-10,2018
08,031,0002,CO 1-hour 1971,2018-09-11,0.315316,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-11,2018
08,031,0002,CO 8-hour 1971,2018-09-11,0.252941,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-11,2018
08,031,0002,CO 1-hour 1971,2018-09-12,0.28725,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-12,2018
08,031,0002,CO 8-hour 1971,2018-09-12,0.304167,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-12,2018
08,031,0002,CO 1-hour 1971,2018-09-13,0.288125,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-13,2018
08,031,0002,CO 8-hour 1971,2018-09-13,0.2875,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-13,2018
08,031,0002,CO 1-hour 1971,2018-09-14,0.324708,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-14,2018
08,031,0002,CO 8-hour 1971,2018-09-14,0.291667,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-14,2018
08,031,0002,CO 1-hour 1971,2018-09-15,0.264708,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-15,2018
08,031,0002,CO 8-hour 1971,2018-09-15,0.295833,6,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-15,2018
08,031,0002,CO 1-hour 1971,2018-09-16,0.226333,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-16,2018
08,031,0002,CO 8-hour 1971,2018-09-16,0.2125,3,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-16,2018
08,031,0002,CO 1-hour 1971,2018-09-17,0.342292,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-17,2018
08,031,0002,CO 8-hour 1971,2018-09-17,0.329167,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-17,2018
08,031,0002,CO 1-hour 1971,2018-09-18,0.37319,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-18,2018
08,031,0002,CO 8-hour 1971,2018-09-18,0.327778,7,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-18,2018
08,031,0002,CO 1-hour 1971,2018-09-19,0.360667,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-19,2018
08,031,0002,CO 8-hour 1971,2018-09-19,0.366667,6,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-19,2018
08,031,0002,CO 1-hour 1971,2018-09-20,0.320167,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-20,2018
08,031,0002,CO 8-hour 1971,2018-09-20,0.3125,5,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-20,2018
08,031,0002,CO 1-hour 1971,2018-09-21,0.251208,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-21,2018
08,031,0002,CO 8-hour 1971,2018-09-21,0.258333,3,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-21,2018
08,031,0002,CO 1-hour 1971,2018-09-22,0.430208,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-22,2018
08,031,0002,CO 8-hour 1971,2018-09-22,0.3875,6,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-22,2018
08,031,0002,CO 1-hour 1971,2018-09-23,0.277708,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-23,2018
08,031,0002,CO 8-hour 1971,2018-09-23,0.308333,6,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-23,2018
08,031,0002,CO 1-hour 1971,2018-09-24,0.277,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-24,2018
08,031,0002,CO 8-hour 1971,2018-09-24,0.275,3,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-24,2018
08,031,0002,CO 1-hour 1971,2018-09-25,0.269042,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-25,2018
08,031,0002,CO 8-hour 1971,2018-09-25,0.283333,3,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2023-02-05,"c(-104.987625, 39.751184)",2018-09-25,2018
08,031,0002,CO 1-hour 1971,2018-09-26,0.399652,NA,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,19740,"Denver-Aurora-Lakewood, CO",2021-11-03,"c(-104.987625, 39.751184)",2018-09-26,2018
