GEOID,NAME,variable,estimate,moe,geometry
08031001500,"Census Tract 15, Denver County, Colorado",male_85plus,0,13,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",total_female,1594,304,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_under5,28,28,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_5_9,55,53,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_10_14,97,69,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_15_17,27,38,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_18_19,155,116,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_20,85,75,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_21,47,63,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_22_24,150,130,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_25_29,87,67,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_30_34,150,73,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_35_39,185,73,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_40_44,63,42,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_45_49,75,80,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_50_54,85,62,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_55_59,119,69,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_60_61,0,13,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_62_64,71,63,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_65_66,0,13,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_67_69,38,33,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_70_74,48,32,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_75_79,15,13,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_80_84,14,19,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031001500,"Census Tract 15, Denver County, Colorado",female_85plus,0,13,"list(list(c(-104.998192, -104.998203, -104.99821, -104.998194, -104.998334, -104.997824, -104.99779, -104.996737, -104.993242, -104.990629, -104.988848, -104.97595, -104.975951, -104.973065, -104.973057, -104.974676, -104.974667, -104.97116, -104.971644, -104.968716, -104.968773, -104.967523, -104.967936, -104.968861, -104.974861, -104.975424, -104.975613, -104.977832, -104.977833, -104.978415, -104.978523, -104.984805, -104.991971, -104.994798, -104.995506, -104.998355, -104.998192, 39.767075, 39.769296, 
39.772977, 39.776547, 39.782399, 39.782475, 39.791026, 39.791019, 39.791026, 39.792047, 39.791036, 39.791038, 39.792422, 39.792418, 39.794114, 39.794125, 39.795608, 39.795567, 39.798291, 39.798396, 39.793215, 39.793269, 39.791831, 39.791041, 39.786722, 39.785541, 39.783188, 39.779503, 39.776356, 39.775306, 39.775124, 39.767446, 39.765542, 39.763486, 39.762989, 39.762093, 39.767075)))"
08031011903,"Census Tract 119.03, Denver County, Colorado",total_male,1202,207,"list(list(c(-105.081455, -105.081451, -105.081348, -105.07667, -105.074504, -105.071997, -105.071991, -105.067297, -105.067289, -105.067291, -105.070092, -105.071756, -105.071972, -105.076676, -105.079163, -105.081453, -105.081455, 39.665551, 39.667743, 39.670133, 39.669061, 39.67025, 39.669344, 39.667763, 39.667775, 39.664173, 39.663317, 39.663569, 39.660679, 39.659951, 39.659312, 39.662041, 39.662056, 39.665551)))"
08031011903,"Census Tract 119.03, Denver County, Colorado",male_under5,45,32,"list(list(c(-105.081455, -105.081451, -105.081348, -105.07667, -105.074504, -105.071997, -105.071991, -105.067297, -105.067289, -105.067291, -105.070092, -105.071756, -105.071972, -105.076676, -105.079163, -105.081453, -105.081455, 39.665551, 39.667743, 39.670133, 39.669061, 39.67025, 39.669344, 39.667763, 39.667775, 39.664173, 39.663317, 39.663569, 39.660679, 39.659951, 39.659312, 39.662041, 39.662056, 39.665551)))"
08031011903,"Census Tract 119.03, Denver County, Colorado",male_5_9,23,22,"list(list(c(-105.081455, -105.081451, -105.081348, -105.07667, -105.074504, -105.071997, -105.071991, -105.067297, -105.067289, -105.067291, -105.070092, -105.071756, -105.071972, -105.076676, -105.079163, -105.081453, -105.081455, 39.665551, 39.667743, 39.670133, 39.669061, 39.67025, 39.669344, 39.667763, 39.667775, 39.664173, 39.663317, 39.663569, 39.660679, 39.659951, 39.659312, 39.662041, 39.662056, 39.665551)))"
08031011903,"Census Tract 119.03, Denver County, Colorado",male_10_14,24,17,"list(list(c(-105.081455, -105.081451, -105.081348, -105.07667, -105.074504, -105.071997, -105.071991, -105.067297, -105.067289, -105.067291, -105.070092, -105.071756, -105.071972, -105.076676, -105.079163, -105.081453, -105.081455, 39.665551, 39.667743, 39.670133, 39.669061, 39.67025, 39.669344, 39.667763, 39.667775, 39.664173, 39.663317, 39.663569, 39.660679, 39.659951, 39.659312, 39.662041, 39.662056, 39.665551)))"
08031011903,"Census Tract 119.03, Denver County, Colorado",male_15_17,17,18,"list(list(c(-105.081455, -105.081451, -105.081348, -105.07667, -105.074504, -105.071997, -105.071991, -105.067297, -105.067289, -105.067291, -105.070092, -105.071756, -105.071972, -105.076676, -105.079163, -105.081453, -105.081455, 39.665551, 39.667743, 39.670133, 39.669061, 39.67025, 39.669344, 39.667763, 39.667775, 39.664173, 39.663317, 39.663569, 39.660679, 39.659951, 39.659312, 39.662041, 39.662056, 39.665551)))"
08031011903,"Census Tract 119.03, Denver County, Colorado",male_18_19,0,13,"list(list(c(-105.081455, -105.081451, -105.081348, -105.07667, -105.074504, -105.071997, -105.071991, -105.067297, -105.067289, -105.067291, -105.070092, -105.071756, -105.071972, -105.076676, -105.079163, -105.081453, -105.081455, 39.665551, 39.667743, 39.670133, 39.669061, 39.67025, 39.669344, 39.667763, 39.667775, 39.664173, 39.663317, 39.663569, 39.660679, 39.659951, 39.659312, 39.662041, 39.662056, 39.665551)))"
08031011903,"Census Tract 119.03, Denver County, Colorado",male_20,20,21,"list(list(c(-105.081455, -105.081451, -105.081348, -105.07667, -105.074504, -105.071997, -105.071991, -105.067297, -105.067289, -105.067291, -105.070092, -105.071756, -105.071972, -105.076676, -105.079163, -105.081453, -105.081455, 39.665551, 39.667743, 39.670133, 39.669061, 39.67025, 39.669344, 39.667763, 39.667775, 39.664173, 39.663317, 39.663569, 39.660679, 39.659951, 39.659312, 39.662041, 39.662056, 39.665551)))"
